2011,tt1535467,"Patiala House",Nikhil Advani,194,13,8,26,23,29,30,17,16,5,27,189567,3,3.1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,365,292,116,207,5161904,2,7,3,1,1,
2010,tt1535492,"Sin yan",Dante Lam,197,25,17,31,53,37,19,11,2,1,1,189880,80,2.8,2,2,9,4,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133814,8573,39784,31877,2747,333,
2013,tt1535975,"Wiener Dog Nationals",Kevan Peterson,70,16,5,5,5,7,6,5,6,9,6,223967,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24852314,0,0,0,0,0,
2010,tt1536044,"Paranormal Activity 2",Tod Williams,15342,1128,867,1887,2928,3140,2075,1068,682,548,1019,177503,3060,2.2,75,97,156,142,136,177,45,2.8,0,1,0,2,3,1,304,3.4,4,10,4,9,9,6,168,3.1,7,5,6,3,10,4,206,2.8,6,15,6,33,10,3,0,0,0,0,0,4117274,328,1233,3247,1364,394,
2013,tt1536437,"Rushlights",Antoni Stutz,1242,618,291,114,65,46,34,26,19,11,18,210382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5161796,9,15,81,50,18,
2010,tt1536536,"The Boy She Met Online",Curtis Crawford,183,20,3,8,17,16,32,23,21,16,27,189558,20,3.2,0,1,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5161758,0,1,4,1,0,
2013,tt1538403,"The Mortal Instruments: City of Bones",Harald Zwart,11388,1729,854,1521,1962,1868,1305,780,499,312,558,174726,3302,3.6,79,97,72,67,54,48,143,3.8,8,2,5,2,4,2,1244,4.2,44,23,16,18,8,19,212,3.7,10,5,1,6,3,2,48,4,2,0,0,2,0,0,183,108,136,58,53,4126925,561,1668,6153,4471,1509,
2010,tt1539325,"Sandheden om mænd",Nikolaj Arcel,24,0,2,3,11,2,2,1,0,3,0,201524,2,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5161424,0,7,9,6,0,
2011,tt1540014,"The Return of Joe Rich",Sam Auster,53,6,2,3,3,1,4,7,7,8,12,197682,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5161389,0,0,3,2,1,
2010,tt1540116,"Confined",Andrew C. Erin,268,21,13,33,34,44,54,25,18,12,14,189284,9,3.2,0,0,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133907,0,0,1,0,0,
