tt2145849,0,1,0,0,5,1,0,1,0,1,
tt1846487,15,19,48,67,39,24,10,4,5,14,
tt1820488,66,77,190,190,98,41,11,8,1,4,
tt1839591,41,35,54,92,112,136,59,45,25,37,
tt0803061,132,123,211,178,89,54,20,10,11,33,
tt1743711,14,0,2,0,6,9,5,3,0,5,
tt2147048,11,5,12,29,33,26,15,9,5,12,
tt1989593,76,26,47,86,77,82,62,33,35,84,
tt1719605,1,3,1,5,3,1,2,1,1,0,
tt1748179,234,225,617,1143,1263,699,393,186,113,146,
tt1930458,15,6,16,17,40,37,21,21,8,19,
tt0873886,1268,1071,2308,3072,2307,1328,755,495,304,592,
tt1470020,18,11,20,26,26,22,14,6,7,6,
tt1350546,5,1,0,1,0,2,3,2,2,9,
tt2034761,3,1,7,11,9,10,3,1,4,1,
tt1456603,2,4,10,8,12,17,7,12,8,16,
tt1403981,2685,1650,2596,2628,1280,673,380,224,175,584,
tt1493828,34,6,9,16,24,37,24,17,10,20,
tt2050604,1,2,1,1,3,1,1,0,1,2,
tt2396639,0,0,2,1,0,0,1,0,2,0,
tt2150332,23,39,105,155,112,46,17,3,3,5,
tt2246953,8,5,15,24,8,6,0,2,0,1,
tt1580426,56,46,113,199,254,145,64,39,33,35,
tt2012665,32,16,18,45,73,83,57,38,22,40,
tt1053424,671,633,1859,3424,3361,1902,872,503,337,525,
tt1723047,4,2,1,6,9,8,3,2,3,7,
tt1220634,1838,1018,1955,3220,3785,2536,1366,794,595,907,
tt1391116,5,8,8,12,15,25,14,14,5,16,
tt1977895,96,110,255,290,296,126,76,44,39,47,
tt1452599,22,4,11,17,21,37,33,30,26,62,
tt1498569,147,110,234,355,290,132,59,47,20,41,
tt1650427,0,0,0,0,3,5,2,0,2,2,
tt1467290,5,0,6,12,10,5,1,0,1,0,
tt1410051,56,42,122,306,372,244,119,48,25,60,
tt1691153,61,15,4,10,2,10,15,10,5,18,
tt1677082,39,10,24,54,50,42,24,3,3,17,
tt2053423,24,3,15,15,24,32,30,18,14,17,
tt1578267,4,1,3,9,5,6,2,5,6,19,
tt2280964,9,2,4,6,14,9,3,2,4,4,
tt1411250,1204,1008,2480,3944,2984,1538,689,309,193,272,
tt1528313,9,11,27,50,53,21,16,3,11,7,
tt1429432,9,3,11,9,10,23,7,9,6,7,
tt1436562,1688,1490,3465,5543,3420,1386,631,299,197,326,
tt1954780,24,3,3,7,8,7,10,13,19,24,
tt1669814,40,7,14,6,12,11,17,8,6,21,
tt1318514,6644,9980,20043,14033,5076,1906,781,377,255,538,
tt0850709,1,2,2,4,3,3,5,2,0,5,
tt1745958,25,5,18,22,38,66,54,52,29,34,
tt1227789,23,6,21,28,70,79,78,45,33,31,
tt2408734,1,1,1,1,0,3,0,2,2,6,
tt1421049,12,1,2,4,4,9,12,19,33,68,
tt1961485,0,0,0,0,0,0,0,0,0,1,
tt2290828,39,15,30,22,9,6,6,2,2,10,
tt1634524,13,13,19,37,15,5,8,2,1,4,
tt1629725,0,0,3,4,2,3,1,1,0,1,
tt2249221,33,22,66,108,84,43,16,6,13,31,
tt1222817,474,214,502,1047,1443,1486,867,542,397,828,
tt2061869,36,7,16,30,32,30,28,25,32,36,
tt1581839,3,1,0,0,0,5,6,11,10,32,
tt2089863,1,1,0,0,1,5,1,3,4,11,
tt2388821,1,1,0,8,4,3,5,0,0,2,
tt1562872,304,327,417,228,125,59,31,18,18,66,
tt1505109,2,0,1,0,4,3,6,2,1,2,
tt1790885,4725,6868,10903,8029,3282,1386,598,366,280,926,
tt2651916,16,5,8,3,8,9,6,1,5,4,
tt0861747,1,0,0,1,0,1,0,2,0,4,
tt1324061,5,4,4,2,4,2,1,0,1,2,
tt1534568,29,4,9,17,15,10,4,2,2,6,
tt2131698,16,8,26,35,25,13,9,3,4,3,
tt2077908,6,3,6,7,12,4,2,0,1,3,
tt2670524,
tt1742336,191,332,792,1202,691,251,100,65,40,82,
tt1240982,1185,683,1632,2662,3347,2729,1678,1035,755,826,
tt1625346,663,877,2275,3603,2786,1534,790,412,277,371,
tt1853739,783,931,2215,3020,2025,957,492,272,186,277,
tt1182350,148,128,414,885,911,436,208,108,57,80,
tt1782568,5,3,4,9,7,6,3,3,2,5,
tt1919207,2,0,0,2,0,1,0,4,1,0,
tt2495118,32,23,49,125,162,83,33,28,8,14,
tt2113822,49,29,56,81,47,24,12,3,2,16,
tt1842435,0,0,2,3,1,0,1,0,1,0,
tt1714176,20,6,7,12,13,23,28,16,14,19,
tt2178470,74,63,117,152,119,55,27,20,18,58,
tt1808691,3,3,3,3,5,8,3,0,0,7,
tt2142055,8,8,14,12,16,7,2,5,2,8,
tt2106741,12,2,14,36,34,11,4,6,4,3,
tt2013298,0,1,0,0,0,0,2,0,0,3,
tt1270798,10394,15256,25171,14827,5336,1783,697,368,254,656,
tt2190232,2,1,7,10,10,4,6,1,3,2,
tt1901040,73,52,126,197,176,95,57,44,23,58,
tt1650028,19,17,23,61,55,46,20,13,9,8,
tt1316622,69,39,125,313,416,393,207,109,86,115,
tt1772341,6322,7336,11746,7079,2379,833,279,157,98,199,
tt1754912,5,0,0,2,2,1,1,3,6,5,
tt1663956,6,1,2,2,2,2,7,12,8,17,
tt1999995,199,79,281,560,752,507,276,126,93,124,
tt0816711,3553,4925,12267,15395,8119,3362,1440,755,497,870,
tt1870529,179,88,177,296,249,136,68,33,31,144,
tt1996346,40,10,18,19,20,27,18,11,16,27,
tt2504404,8,14,17,27,10,5,4,1,1,10,
tt1562928,18,1,4,4,6,12,22,27,30,35,
tt1547090,30,4,8,7,17,20,20,26,29,73,
tt2140671,6,4,10,21,27,25,18,7,5,4,
tt1684925,20,12,65,153,193,116,65,25,22,22,
tt1872124,0,0,1,5,2,3,2,0,1,0,
tt1692504,71,49,105,188,153,78,39,19,14,22,
tt1399683,2386,3599,6453,5255,2343,1008,489,258,201,269,
tt1606392,839,1626,3829,3470,1270,373,133,64,38,100,
tt2885364,40,29,88,197,207,178,126,88,64,70,
tt1636844,34,21,21,27,19,3,3,2,1,10,
tt1795702,36,51,182,233,99,34,14,7,7,16,
tt2187195,0,0,0,0,1,1,0,0,0,1,
tt1535975,16,5,5,5,7,6,5,6,9,6,
tt1428464,0,0,0,0,0,1,0,0,0,4,
tt1584941,2,1,3,3,10,11,7,8,1,4,
tt1853643,80,52,96,218,275,227,127,56,38,60,
tt1391137,430,125,232,244,252,250,196,157,185,898,
tt2847238,0,3,1,5,4,3,2,5,1,5,
tt2297063,14,16,19,42,61,47,29,20,9,15,
tt3077150,4,7,1,1,5,1,2,1,1,2,
tt2147591,0,0,0,0,2,0,0,0,1,1,
tt1550524,125,67,93,151,74,39,20,8,10,13,
tt2334879,1309,1108,2546,4356,3795,2119,1023,600,388,873,
tt1967697,59,35,64,67,30,17,18,4,3,13,
tt1535110,19,7,8,11,17,20,20,11,11,16,
tt2092011,5,9,21,44,68,33,21,5,9,18,
tt1932767,337,445,828,646,269,132,48,24,14,37,
tt1468387,156,82,93,86,45,36,22,9,15,28,
tt1981142,2,1,0,2,0,0,2,0,0,1,
tt2154739,0,1,0,2,3,6,2,2,1,1,
tt2229511,50,38,95,152,157,90,38,23,8,19,
tt1671496,1,2,4,4,2,5,3,0,1,0,
tt1684935,6,4,6,6,3,7,1,0,1,3,
tt1183923,415,263,636,884,461,181,80,32,25,59,
tt1684233,113,54,225,490,594,329,141,57,33,47,
tt2193265,71,16,39,121,165,204,104,50,42,52,
tt1706470,9,3,6,5,9,11,11,3,4,10,
tt1714210,585,549,689,381,169,90,51,24,18,67,
tt1723121,3448,3736,8541,10834,5698,2256,920,455,489,469,
tt1242460,1151,1802,3209,2564,1122,558,241,159,112,214,
tt2302969,0,0,1,1,2,3,2,0,1,3,
tt2309021,106,127,292,529,554,393,197,87,65,86,
tt1446208,15,6,12,22,15,6,6,1,1,5,
tt1647483,17,11,18,43,45,40,30,14,18,24,
tt1808659,2,0,3,4,2,5,1,1,3,0,
tt1943869,0,0,0,1,3,1,0,0,1,0,
tt2180587,1,3,4,7,5,3,2,0,1,4,
tt1291584,8930,10289,10374,4975,1656,681,296,159,123,463,
tt1588173,2888,2765,6121,8028,4051,1692,678,352,220,379,
tt2347144,10,6,14,32,23,13,8,3,2,4,
tt0780645,20,6,9,17,28,48,71,42,20,39,
tt1688704,6,2,3,2,5,4,13,7,8,15,
tt1655460,519,430,1238,2507,3132,2170,1046,520,298,419,
tt1027718,564,491,1524,3367,3590,1898,855,402,242,388,
tt1645187,39,8,8,5,13,7,9,5,7,9,
tt0831280,115,32,56,57,35,30,12,10,14,24,
tt1296899,43,28,109,211,266,213,103,51,37,60,
tt2551492,3,6,9,8,2,2,1,1,1,1,
tt1296898,241,138,281,385,499,325,203,125,106,139,
tt1818443,6,4,4,6,3,3,2,0,1,1,
tt2055800,1,1,0,2,0,2,1,1,1,3,
tt1682187,12,3,10,16,18,7,9,3,6,10,
tt1941717,1,0,0,0,0,1,0,0,1,0,
tt1646237,0,0,0,0,0,0,0,0,0,1,
tt2170140,0,0,0,0,0,0,0,1,0,1,
tt1583251,1,1,0,0,1,2,10,0,3,1,
tt1784720,0,0,0,0,0,1,1,0,1,2,
tt2076384,0,0,1,0,0,0,0,0,0,1,
tt2896036,9,17,22,20,9,5,2,1,1,1,
tt2293138,7,0,3,10,13,13,6,3,4,6,
tt1785670,1,1,0,6,2,3,0,0,1,1,
tt2199711,304,62,35,49,32,18,11,4,14,58,
tt1440379,38,17,31,71,98,74,51,23,20,38,
tt2594078,1,0,1,0,0,0,1,0,1,0,
tt2976920,12,11,28,35,10,5,5,4,2,3,
tt2014392,9,7,20,20,19,7,2,0,2,5,
tt1407055,34,13,23,34,27,24,8,3,7,14,
tt1609168,18,16,19,18,9,7,3,2,2,5,
tt2258713,0,0,0,2,0,0,0,0,0,1,
tt1943035,1,1,1,1,1,3,1,6,3,5,
tt1711018,98,31,83,111,194,198,142,75,68,73,
tt1785669,22,5,5,10,18,27,28,45,40,68,
tt2203898,2,0,0,2,2,3,1,2,0,4,
tt1456110,0,0,0,0,1,0,0,0,0,1,
tt2658428,1,0,1,0,2,1,1,0,1,0,
tt2267542,0,0,0,0,2,0,0,0,0,1,
tt2317337,102,151,227,154,73,42,16,6,8,36,
tt2385882,5,2,11,20,23,11,2,1,4,6,
tt2261434,6,2,16,33,26,16,2,1,2,7,
tt1966637,2,0,0,2,1,2,1,0,1,2,
tt2364975,72,152,276,215,81,29,16,5,12,11,
tt2388805,5,1,0,0,3,5,3,3,1,5,
tt1534564,7,0,1,4,0,1,2,3,1,2,
tt1987021,0,0,0,0,1,3,4,2,1,1,
tt2572632,10,5,19,31,41,33,22,9,9,14,
tt1911662,67,24,57,120,209,247,194,133,69,101,
tt2146960,8,7,6,4,2,2,2,0,0,4,
tt1509641,0,0,0,0,1,0,1,0,0,1,
tt1582637,2,1,2,1,2,1,2,5,2,8,
tt2779998,0,0,2,4,1,0,2,0,2,0,
tt1545106,119,39,111,196,246,227,129,99,59,97,
tt1500906,11,6,34,55,35,26,17,18,15,14,
tt1666186,636,162,249,318,453,594,636,691,733,2216,
tt1624996,20,8,17,26,30,26,20,19,26,28,
tt2071648,35,5,5,13,16,22,21,15,23,37,
tt1691020,19,3,4,8,13,5,6,16,9,25,
tt1727885,20,10,4,16,19,47,52,47,23,42,
tt0817230,1011,696,1594,2711,3375,2585,1362,839,667,1058,
tt1235548,4,10,17,25,21,5,5,4,1,4,
tt1838560,2,0,2,4,0,1,4,3,3,1,
tt1830890,0,0,1,1,1,1,2,0,0,1,
tt1745863,1,4,6,5,6,3,1,1,1,4,
tt2084989,599,659,955,811,466,315,188,101,99,163,
tt1374992,365,304,770,1220,1175,687,370,181,112,148,
tt0914863,727,932,1899,2201,1062,456,224,128,90,222,
tt1616194,3,2,4,7,1,7,3,0,0,0,
tt1740826,42,47,54,27,2,0,0,0,1,0,
tt2113818,1,0,1,0,0,1,2,1,1,1,
tt0477080,1557,1741,4871,8005,4585,1652,673,314,194,328,
tt2273673,5,3,4,6,7,7,10,7,4,2,
tt1426325,9,1,2,2,10,12,15,12,10,19,
tt1401152,1353,1558,4646,8598,5629,2280,886,363,196,190,
tt1777034,72,49,98,137,67,29,5,1,5,13,
tt1783798,17,11,22,28,17,32,30,12,15,12,
tt1459013,19,3,17,24,64,87,82,58,36,32,
tt1734589,78,37,52,53,68,40,18,13,7,15,
tt2027265,0,3,8,6,3,6,3,1,1,3,
tt1669694,0,1,0,1,9,2,1,1,2,2,
tt2375735,0,0,0,0,0,0,0,0,0,1,
tt3019714,0,1,1,1,2,1,0,0,0,1,
tt1715881,0,0,0,0,1,0,1,1,1,1,
tt2082496,15,14,28,22,12,1,0,0,1,2,
tt2700582,0,1,1,2,0,1,3,0,0,0,
tt2357453,12,10,22,42,21,9,6,2,2,8,
tt1934458,28,9,18,44,53,51,73,38,30,34,
tt1787831,10,4,20,23,19,25,19,7,11,23,
tt1732177,0,0,0,0,1,0,0,0,0,2,
tt1744857,4,0,0,1,4,3,2,2,1,0,
tt2294929,1,0,1,0,1,2,0,1,0,1,
tt2289526,4,1,0,2,6,1,2,0,1,2,
tt1533813,3,2,5,12,10,8,4,2,1,2,
tt1671494,0,0,0,1,0,1,2,0,1,1,
tt1618447,25,19,74,95,82,37,15,11,6,8,
tt2151893,1,0,1,5,0,2,2,0,2,0,
tt2313371,0,0,0,1,3,0,0,1,0,1,
tt2231208,2,3,6,3,1,2,1,1,1,2,
tt2882328,32,33,42,17,11,5,1,3,3,11,
tt1639426,232,292,275,139,68,29,11,6,9,47,
tt1274596,135,17,5,2,4,3,3,7,20,50,
tt1650536,5,2,15,10,29,16,7,8,4,16,
tt1789091,3,1,1,3,2,2,3,1,1,0,
tt1204340,148,257,648,540,201,74,40,15,19,49,
tt1792643,7,0,2,5,7,7,3,3,2,5,
tt2150543,13,11,11,1,7,0,0,2,1,4,
tt1462058,15,2,2,0,3,4,1,3,1,7,
tt1756851,98,35,117,178,239,260,230,165,116,140,
tt1407084,285,112,245,352,438,303,177,121,83,155,
tt2636178,0,0,0,1,0,2,1,1,0,0,
tt1672185,0,0,0,0,2,0,1,0,2,1,
tt1854589,9,4,6,10,6,2,1,2,4,2,
tt2055790,0,0,0,1,0,1,1,1,2,2,
tt1860353,437,315,865,1589,1624,745,369,154,93,165,
tt1701186,1,0,1,0,1,0,1,0,0,1,
tt2914386,3,0,0,6,2,0,2,1,1,1,
tt1754795,8,16,32,42,27,6,2,1,3,3,
tt2607692,0,0,1,0,4,0,0,0,2,0,
tt0923954,12,4,2,3,3,4,7,3,2,4,
tt1529572,360,383,838,1205,719,280,126,55,48,71,
tt2421416,64,41,101,141,149,74,34,15,19,35,
tt1927172,0,1,2,2,3,5,5,2,3,12,
tt1403865,6519,10378,15766,9290,3224,1178,485,278,171,471,
tt1982882,21,9,13,25,35,49,46,30,33,39,
tt3101742,0,0,0,0,1,0,0,0,1,2,
tt1836987,29,16,43,73,81,60,22,9,15,21,
tt3083006,7,7,4,6,11,7,3,5,12,7,
tt2069100,133,10,21,14,11,13,4,5,4,34,
tt2418440,3,5,8,10,18,4,3,1,1,4,
tt1542486,1,3,3,4,2,0,2,2,0,0,
tt1336253,8,1,3,9,4,1,5,9,2,9,
tt1766175,4,5,12,18,25,28,14,12,3,9,
tt2175997,0,0,1,1,2,1,0,0,0,1,
tt1666345,0,0,0,1,1,1,0,0,0,1,
tt1059836,70,41,110,207,278,219,90,54,41,45,
tt1399103,5302,3693,7198,9875,8218,4950,2958,2001,1488,2645,
tt1270120,3,5,8,7,9,2,1,2,1,6,
tt2075363,0,0,0,0,3,0,0,0,0,1,
tt1924429,443,652,1818,2556,1579,741,343,190,126,183,
tt2167266,96,107,255,254,120,46,10,8,8,32,
tt1414378,38,26,61,108,61,36,15,8,2,11,
tt0435761,29868,23120,18774,9686,3369,1365,645,380,392,1548,
tt2319142,2,4,3,5,1,1,0,0,1,12,
tt1992258,10,11,19,56,48,33,19,14,4,10,
tt1942120,1,1,3,6,0,0,1,0,1,1,
tt1715356,1,2,8,17,4,2,1,1,2,1,
tt1451762,9,3,14,18,13,8,5,0,3,2,
tt2364949,37,21,33,89,133,138,87,35,36,33,
tt1628055,109,63,128,170,164,63,33,10,13,26,
tt1515956,0,0,0,0,0,1,0,0,0,1,
tt1386703,1142,1074,3386,6454,6240,3510,1758,855,503,742,
tt1423636,6,3,7,11,8,17,5,0,4,10,
tt2900822,20,5,19,34,74,105,79,49,21,22,
tt2734790,4,2,0,1,3,3,0,0,2,1,
tt2306978,0,0,0,0,0,0,0,1,0,1,
tt1691343,1,0,1,0,2,3,2,1,0,7,
tt2847090,0,0,2,3,2,2,1,0,1,0,
tt1838475,16,2,5,6,14,39,49,27,27,30,
tt1728217,19,2,0,7,6,9,5,3,6,8,
tt1847731,133,171,328,265,126,32,13,11,5,21,
tt2427892,23,27,73,61,31,20,12,3,5,17,
tt2200376,0,0,0,2,3,1,1,0,1,1,
tt1722484,3,1,0,3,5,2,0,0,1,0,
tt3180592,0,0,0,0,0,1,0,0,0,0,
tt1601235,2,5,1,0,1,3,1,0,0,0,
tt1787829,2,1,5,2,1,1,0,0,1,1,
tt1592534,6,1,2,7,5,5,3,1,1,1,
tt2006894,2,0,0,0,1,0,1,1,0,0,
tt3194474,1,0,1,1,1,2,3,0,1,0,
tt1179927,3,0,4,1,3,2,0,3,1,1,
tt2202607,4,3,6,6,8,2,3,1,3,4,
tt2076372,13,12,21,46,48,42,31,28,26,30,
tt1850418,56,11,27,38,32,20,11,4,6,27,
tt1859650,271,290,813,1577,1456,836,388,197,107,195,
tt2916510,0,0,2,2,1,1,1,0,1,2,
tt3342262,0,0,0,0,1,1,0,0,1,0,
tt2403981,1,1,2,0,1,1,1,2,4,3,
tt1570989,204,187,550,777,630,363,203,104,94,191,
tt1855401,587,184,291,425,387,314,243,189,180,430,
tt1680019,21,7,12,20,10,7,4,1,6,8,
tt1463208,0,0,0,0,1,2,1,1,1,1,
tt1748260,54,23,46,88,94,47,28,9,3,7,
tt2187153,53,15,28,26,26,13,7,4,7,28,
tt2041488,82,12,29,54,72,115,62,40,41,50,
tt1470173,27,10,4,6,1,4,1,0,2,1,
tt2597718,7,1,6,8,11,19,10,11,5,6,
tt1610518,14,27,68,76,40,23,7,5,6,7,
tt1981115,4692,5271,11468,12045,5748,2245,886,398,193,453,
tt0800369,7642,8416,18642,21163,10066,4059,1688,787,494,814,
tt1440345,158,173,381,517,347,203,103,51,46,115,
tt1596350,1337,1158,2722,4453,3982,2171,1092,590,390,515,
tt1510906,142,93,111,79,34,20,10,8,5,7,
tt2343793,85,70,187,276,280,172,104,71,32,60,
tt1621045,1111,523,1055,1455,1045,525,231,142,103,485,
tt1503179,0,0,1,0,0,3,1,0,2,1,
tt2268458,43,20,89,124,95,37,9,13,8,22,
tt1316616,107,65,66,86,115,92,37,22,17,39,
tt1599369,2,0,0,1,0,1,0,0,0,1,
tt1566948,2,0,2,1,1,0,0,1,0,1,
tt2160413,2,0,1,3,3,2,3,1,2,2,
tt2333804,214,200,453,556,558,324,171,93,55,111,
tt1316624,2,2,5,7,11,7,2,1,2,7,
tt1840417,497,560,1255,1879,1198,628,282,134,93,142,
tt1714208,273,228,527,653,638,339,206,115,104,207,
tt1430132,2639,2927,7588,10871,6585,2770,1075,508,242,423,
tt0780653,1020,682,1813,3424,4140,2870,1500,856,492,516,
tt0993846,13124,15952,15966,8731,3670,1620,858,599,509,1218,
tt1717724,33,19,43,31,27,20,11,7,8,3,
tt0323808,27,9,16,48,46,82,96,84,70,90,
tt0896872,283,275,691,930,431,184,74,30,27,63,
tt1498878,37,37,68,61,41,13,16,4,6,5,
tt2384688,1,0,1,3,1,3,1,0,1,0,
tt2035670,4,8,12,15,23,27,12,4,6,12,
tt1441912,597,602,996,785,322,140,51,28,28,29,
tt1298649,711,474,1421,3192,4188,2919,1531,826,487,636,
tt1369706,288,188,439,997,1494,1183,624,349,195,181,
tt1675759,20,7,5,5,12,21,16,16,14,19,
tt1606389,1620,1155,2497,4034,3161,1699,797,443,233,439,
tt1472195,49,17,44,51,64,77,49,44,44,41,
tt1684564,75,34,27,28,38,65,47,33,21,44,
tt1653700,49,25,87,156,180,114,47,23,25,46,
tt1756832,11,3,3,0,3,5,7,4,8,18,
tt1778924,33,12,29,29,30,28,18,10,12,20,
tt1673434,4416,1674,2394,2760,2633,1955,1222,922,811,3008,
tt1324999,4911,1547,2257,2492,2596,2708,1877,1495,1339,4649,
tt1735485,120,91,234,395,424,265,140,100,65,141,
tt1838520,60,38,88,167,165,103,52,37,16,28,
tt1483756,35,13,32,71,93,96,55,22,11,19,
tt1740047,204,365,900,1111,521,221,99,55,36,51,
tt0478304,4918,3028,3347,2903,1992,1488,1048,786,806,1808,
tt1533084,29,21,36,55,89,116,132,92,89,91,
tt0840361,6033,10075,17722,11325,3858,1241,472,251,179,340,
tt1243957,981,860,1974,3725,4175,2870,1430,874,577,721,
tt1758795,326,254,630,1128,1301,666,326,144,92,141,
tt1509767,718,469,1058,1739,2099,1507,865,620,366,592,
tt1831806,30,12,16,48,43,79,35,27,15,37,
tt0905372,1124,895,2355,4104,3623,1989,948,458,285,504,
tt1763316,53,24,66,101,163,165,98,59,42,216,
tt1274300,131,71,154,264,219,201,124,62,61,78,
tt1621446,24,3,17,33,56,100,95,54,43,54,
tt1308165,38,10,16,17,31,14,11,3,2,13,
tt1658837,288,210,579,838,946,679,349,248,163,208,
tt1667133,41,7,27,34,31,23,6,12,17,22,
tt0889573,703,612,1509,2957,3523,2013,780,348,238,293,
tt0857190,36,27,98,228,259,121,76,27,25,42,
tt2073121,15,14,13,38,56,25,17,4,7,21,
tt0847825,21,7,19,42,57,70,54,27,17,25,
tt1714206,1187,1672,3322,3134,1557,581,282,136,73,170,
tt1285016,13596,15534,19507,11598,4205,1688,766,412,913,1445,
tt0472181,721,244,524,979,1327,1236,764,499,399,819,
tt2017020,272,79,142,290,400,406,215,162,124,306,
tt2107835,22,12,22,17,18,8,6,7,5,10,
tt1341710,183,86,267,510,578,384,226,115,78,72,
tt1866249,567,895,1932,1894,764,250,98,59,32,92,
tt1511489,17,1,3,7,3,3,0,0,1,1,
tt0359950,2878,3548,6330,5546,2503,1129,474,228,147,321,
tt1555093,55,40,109,198,145,83,44,28,17,53,
tt2084977,72,67,177,133,54,20,4,2,4,1,
tt1673697,184,215,426,519,216,70,30,18,16,29,
tt1867093,39,27,98,216,293,243,100,49,30,48,
tt2383068,106,104,302,598,587,284,148,87,54,85,
tt1385633,9,4,24,30,18,5,5,1,0,2,
tt1017451,1016,623,1375,2379,1832,859,412,191,135,260,
tt0376136,689,504,1423,2804,3043,1796,943,436,251,307,
tt1265990,336,126,279,513,899,1201,937,630,459,557,
tt1403988,102,29,86,170,275,335,182,122,109,115,
tt2178256,34,27,69,72,32,10,8,2,7,8,
tt2063008,30,18,35,71,93,74,40,19,20,30,
tt1241329,63,23,61,88,115,57,53,23,10,14,
tt1738387,30,21,46,106,152,161,93,40,42,41,
tt2286990,54,31,82,154,165,114,51,34,14,33,
tt1093906,17,3,3,15,17,49,78,94,66,59,
tt1792543,44,14,37,69,116,117,59,41,20,32,
tt2093270,60,40,102,251,260,163,85,27,19,36,
tt1540014,6,2,3,3,1,4,7,7,8,12,
tt2635006,41,40,73,92,60,22,7,0,4,15,
tt1334102,103,58,187,324,617,569,337,190,113,117,
tt2032557,94,94,221,316,186,72,39,20,16,37,
tt1486192,660,558,1479,2828,2745,1513,707,349,172,231,
tt2381355,20,7,19,21,17,16,18,23,19,24,
tt2058107,188,218,519,662,327,124,49,8,16,41,
tt1374990,13,2,4,15,13,18,7,5,3,27,
tt1298594,50,25,53,70,85,128,83,73,59,78,
tt0817545,95,92,75,96,92,90,62,41,21,45,
tt0431021,439,316,853,1615,1936,1253,632,303,153,245,
tt1817273,2779,3913,6974,6071,2743,1229,531,252,187,332,
tt1691154,56,25,44,87,129,108,53,32,12,29,
tt2101473,69,70,153,142,85,32,10,4,6,30,
tt1659337,10117,9852,10883,5773,2393,913,498,254,184,499,
tt1334553,340,398,919,1496,930,396,176,82,48,92,
tt1650058,36,14,44,64,86,71,33,20,16,50,
tt1843202,2,0,1,8,8,10,3,5,3,2,
tt2101507,5,0,5,8,7,21,20,12,9,28,
tt1025102,19,3,3,5,5,4,3,2,2,6,
tt1496422,296,227,501,861,1008,766,475,275,180,304,
tt2040560,209,154,401,639,656,468,216,97,72,85,
tt1884457,26,10,20,48,70,103,50,34,16,23,
tt1507369,8,0,1,2,2,4,5,3,5,7,
tt1455825,0,0,0,1,1,4,3,1,1,2,
tt1386588,2913,3053,7292,10302,6947,3178,1519,790,561,712,
tt1686327,40,10,10,17,13,12,8,16,32,57,
tt1313139,82,36,131,282,349,242,92,45,34,38,
tt1520498,137,38,8,9,11,9,13,17,38,565,
tt1646981,27,9,18,24,20,15,12,9,10,5,
tt1783392,6,3,3,9,21,21,14,7,4,6,
tt1462769,622,452,1021,1540,1153,558,307,183,110,203,
tt1458175,1395,1927,4602,5228,2283,888,291,140,80,164,
tt2195490,9,1,7,11,9,5,3,0,2,3,
tt1174042,64,47,105,151,116,82,43,17,17,35,
tt1613062,194,200,303,215,110,38,20,6,4,13,
tt1204342,3326,3412,5088,4480,2003,841,401,225,150,276,
tt1407065,55,24,74,107,214,217,158,74,50,60,
tt1559036,49,21,77,127,163,90,45,28,20,24,
tt1211353,9,1,9,9,10,28,13,10,5,11,
tt1538403,1729,854,1521,1962,1868,1305,780,499,312,558,
tt1937388,26,13,27,57,38,8,9,4,3,10,
tt1560747,2606,2745,4136,3799,2353,1309,726,480,361,574,
tt1989674,4,100,102,4,2,2,0,6,6,7,
tt1839654,206,160,390,461,245,131,39,27,17,36,
tt2317225,138,133,346,601,539,300,154,67,48,69,
tt1327194,1084,597,1199,1840,1592,890,460,248,147,329,
tt1390539,32,9,17,28,27,35,23,11,10,22,
tt0480255,1130,1014,2486,4068,3336,1719,753,405,213,294,
tt1731697,397,208,421,650,735,717,534,406,311,457,
tt1695405,39,42,93,119,130,121,80,54,38,70,
tt1210819,1743,1488,3147,4811,3717,2311,1321,812,520,876,
tt1869724,3,0,1,2,4,8,4,3,1,8,
tt1764666,9,6,7,6,13,13,8,4,4,7,
tt2150511,1,1,0,2,4,13,10,3,3,6,
tt1212022,26,4,3,1,7,6,10,9,7,39,
tt2265534,160,109,213,438,514,406,239,121,73,99,
tt2081437,22,13,46,88,155,76,36,24,11,25,
tt1899324,59,5,7,13,11,29,41,48,47,58,
tt2056740,15,7,13,18,17,15,5,4,5,4,
tt2296935,8,0,2,6,7,9,4,3,1,8,
tt1059887,49,10,27,35,49,68,66,40,44,67,
tt1247400,13,0,1,9,4,10,7,21,24,37,
tt2450440,25,7,15,33,43,36,20,11,8,14,
tt1274273,11,4,4,12,7,11,19,18,23,33,
tt1605803,41,13,37,35,59,51,21,5,5,11,
tt1802197,84,62,119,168,80,40,21,9,8,15,
tt1877797,2,0,0,2,2,9,13,4,4,13,
tt1038685,28,3,8,13,29,54,51,94,86,141,
tt1270296,36,32,74,147,169,94,49,33,19,20,
tt0954947,276,227,660,1094,1055,621,325,187,130,214,
tt0842926,1474,2344,5618,6469,3184,1257,609,340,276,535,
tt2020110,8,1,6,18,16,12,5,6,2,5,
tt1155076,1821,1182,2551,3962,3557,1882,940,559,517,1643,
tt2444092,39,24,16,7,5,12,16,12,8,17,
tt1737256,3,3,3,3,2,2,4,8,6,6,
tt1700845,42,53,141,256,237,124,60,24,14,39,
tt2234155,974,942,2610,5212,4727,2304,1054,477,267,460,
tt1594562,337,297,775,1242,1239,1006,610,374,280,345,
tt1124035,1390,2812,8256,9977,4546,1538,623,266,214,430,
tt2543336,19,7,11,29,40,21,12,10,3,10,
