Bends;2013;tt2852460;220807;172;6.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;
Beneath;2013;tt2991296;221332;2204;5.5;9;2.8;0;0;1;1;2;0;0;0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;3;2.9;0;0;0;2;0;0;0;0;0;0;0;0;0;0;
Beneath the Harvest Sky;2013;tt2313896;231491;602;6.2;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Benim Dünyam;2013;tt3159564;222761;2097;7.4;10;3.4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3.2;1;0;0;0;0;0;153;3.9;13;14;4;4;2;4;
Besharam;2013;tt2576450;223602;3670;3.7;8;3.3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Best Night Ever;2013;tt2499414;221505;1519;3.8;2;2.9;0;0;0;1;0;0;2;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2.9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
Bethlehem;2013;tt2915160;223339;1176;7.2;131;3.8;2;12;6;4;0;0;0;0;0;0;0;0;0;0;7;3.2;0;0;0;0;1;0;7;3.3;0;1;0;0;0;0;3;3.1;0;0;0;0;0;0;
Bien profond dans ton âme;2013;tt2791018;225285;15;6.2;29;3.4;0;11;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Big Bad Wolves;2013;tt2309224;222392;9748;6.8;424;3.2;5;38;29;13;10;3;24;3.2;0;1;3;2;0;0;0;0;0;0;0;0;0;0;9;3.3;0;2;1;0;0;0;4;3.1;0;0;0;0;0;0;
Big Sur;2013;tt1462411;192944;1183;5.8;0;0;0;0;0;0;0;0;4;3.1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;3.1;0;0;0;0;0;0;5;3.2;0;0;0;0;0;0;
Birdemic 2: The Resurrection;2013;tt1674047;221182;1707;1.9;4;2.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Biriyani;2013;tt2638104;225598;668;6.0;6;3.2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Black Nativity;2013;tt1425922;209793;1337;4.2;22;2.9;0;0;0;2;0;0;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Blackbird;2013;tt2963866;220518;54;7.9;260;3.9;6;29;15;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Blackbird;2013;tt2963866;215449;54;7.9;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bless Me, Ultima;2013;tt1390398;217588;885;6.4;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Blinder;2013;tt1874434;233371;381;4.4;1;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
The Bling Ring;2013;tt2132285;204184;57302;5.6;4523;2.5;17;75;181;200;109;60;34;2.8;0;1;1;1;1;0;306;3.8;1;6;6;2;3;0;89;2.7;2;1;1;1;3;3;21;3.3;0;0;5;0;0;0;
Blockbuster;2013;tt2998526;200652;42;7.1;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Blood of Redemption;2013;tt2510268;221367;969;4.5;20;2.4;0;0;1;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Blood Shot;2013;tt1196124;232524;489;3.0;2;3.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Blood Ties;2013;tt1747958;199113;10928;6.5;1755;3.3;25;77;104;70;38;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3.3;0;5;1;0;0;0;9;3.2;0;2;1;0;0;0;
Blue Caprice;2013;tt2027064;196891;3911;6.0;23;3.0;0;1;1;1;0;0;3;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Blue Jasmine;2013;tt2334873;206191;123086;7.3;5570;3.7;56;283;251;126;38;28;157;3.6;3;11;5;0;1;0;454;4.1;20;27;14;3;0;1;112;3.8;2;6;1;1;1;1;43;3.6;1;6;3;1;0;0;
Blue Ruin;2013;tt2359024;220934;27509;7.1;1181;3.4;9;57;71;23;8;4;9;2.9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;3.0;0;1;1;0;0;0;6;2.8;0;0;0;0;1;0;
Haunt;2013;tt2386278;216770;4794;5.2;0;0;0;0;0;0;0;0;3;3.0;0;0;0;0;0;0;54;3.1;0;1;2;4;0;3;10;3.1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;
Svecenikova djeca;2013;tt2395421;222806;2255;6.8;0;0;0;0;0;0;0;0;7;3.1;0;1;1;0;0;0;31;3.7;4;1;0;0;0;0;9;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Borgman;2013;tt1954315;220803;8449;6.8;250;2.9;2;11;9;11;4;2;9;3.1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;17;3.3;1;3;0;1;0;0;8;3.1;0;0;0;0;0;0;
Boss;2013;tt3667436;224722;21;5.9;6;3.2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Boule & Bill;2013;tt2538654;134691;289;4.1;2294;1.8;27;67;112;121;105;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3.1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;
Bounty Killer;2013;tt2369396;44436;4589;5.4;132;2.8;0;10;7;4;8;1;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3.0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;
Breakfast with Jonny Wilkinson;2013;tt3198544;224623;35;5.7;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Breathe In;2013;tt1999987;196811;7501;6.4;0;0;0;0;0;0;0;0;4;3.0;0;0;1;0;0;0;16;3.4;0;0;0;0;0;0;6;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Brightest Star;2013;tt1877688;226159;657;5.1;4;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Broken City;2013;tt1235522;138189;56837;6.2;1419;2.9;2;23;69;86;16;5;64;2.9;0;0;3;0;1;0;82;3.7;0;0;4;2;0;0;95;3.1;0;1;3;2;0;0;23;3.3;0;0;0;0;1;0;
Bula Quo!;2013;tt2363115;219018;224;3.4;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3.1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Bullett Raja;2013;tt2551378;224736;2612;5.1;1;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Hatchet III;2013;tt1870419;219899;4531;5.6;62;2.6;1;5;7;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2.8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
C.O.G.;2013;tt1650393;216312;2535;5.6;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Cadences obstinées;2013;tt2589070;216916;65;5.2;25;2.2;0;0;3;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Cal;2013;tt2139725;223518;226;5.4;2;2.9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
The Call;2013;tt1911644;193235;76873;6.7;2927;3.7;54;221;176;53;28;11;22;3.3;0;2;0;1;0;0;288;4.3;13;17;11;6;1;0;117;3.8;3;7;6;1;0;0;42;3.5;0;9;4;0;0;0;
Campus Life;2013;tt2639514;220544;49;6.1;5;2.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Can;2013;tt3114180;198931;12;7.2;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;10;3.4;1;0;1;0;0;0;
Hunting Elephants;2013;tt2295196;222075;551;6.5;14;2.9;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Canopy;2013;tt2232578;223762;609;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
The Canyons;2013;tt2292959;208744;7261;3.9;345;2.0;2;7;19;21;12;7;4;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2.9;0;0;0;0;0;0;5;2.9;0;0;0;0;0;0;
Captain Phillips;2013;tt1535109;191696;275715;7.9;5364;4.3;155;386;147;45;9;4;250;4.1;7;8;6;2;0;0;902;4.4;48;49;17;2;1;0;268;4.1;5;23;5;1;0;0;82;3.8;1;13;6;2;0;0;
Captive;2013;tt2386203;197313;197;3.7;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Captive;2013;tt2386203;183143;197;3.7;182;2.7;1;4;15;10;8;5;6;3.0;0;0;0;1;0;0;5;2.9;0;0;0;0;0;0;7;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Screwed;2013;tt1956618;192538;183;4.1;73;2.5;0;3;6;8;5;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Carmen;2013;tt2547366;197221;18;6.2;3;2.8;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Carmen;2013;tt2547366;186399;18;6.2;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Carrie;2013;tt1939659;194194;91244;6.0;2459;2.9;37;84;149;111;75;32;89;3.1;1;2;9;2;2;0;1291;4.1;45;28;35;24;7;3;133;3.0;1;3;9;5;9;0;40;3.6;1;2;0;2;0;0;
The Counselor;2013;tt2193215;202971;69213;5.4;3992;1.7;30;84;126;155;187;228;97;1.9;0;0;1;9;4;9;285;2.2;2;6;9;17;17;20;156;2.2;2;1;4;5;7;6;28;2.5;0;0;4;2;3;0;
Casse-tête chinois;2013;tt1937118;193911;7389;7.0;5833;3.9;77;298;240;100;29;16;16;3.0;0;0;1;0;0;0;31;3.6;0;1;1;0;0;0;19;2.9;0;2;3;0;0;0;12;3.3;0;2;1;0;0;0;
Cavemen;2013;tt2378884;225686;2993;5.3;6;3.2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;3.1;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CBGB;2013;tt1786751;207569;4269;6.5;0;0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;20;3.6;1;1;0;0;0;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Celal ile Ceren;2013;tt2610768;210395;35194;2.4;10;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3.3;0;0;0;0;0;0;279;2.8;6;1;9;4;10;13;
O Que Se Move;2013;tt2925942;210390;49;6.4;8;3.0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;4;3.2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
C'est eux les chiens...;2013;tt2914060;220993;73;2.8;38;3.6;6;5;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
This Is the End;2013;tt1245492;137289;262715;6.7;3031;3.2;15;76;125;65;32;35;46;2.6;0;2;3;1;0;0;566;3.6;15;11;13;11;7;15;293;3.5;2;11;9;2;4;1;48;2.7;0;3;3;4;0;3;
Le Challat de Tunis;2013;tt2930974;228476;26;6.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Charlie Countryman;2013;tt1196948;181402;16516;6.4;676;3.6;6;46;30;20;4;1;7;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;3.3;0;5;0;0;0;0;12;3.3;0;2;0;0;0;0;
Charlie's Country;2013;tt3244512;224733;492;7.3;126;3.7;2;6;9;2;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;
Combustión;2013;tt1899142;208136;1960;5.8;107;2.8;0;3;5;5;6;4;49;2.7;1;1;0;4;1;0;0;0;0;0;0;0;0;0;5;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Jag etter vind;2013;tt2608998;225392;273;6.5;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Houston;2013;tt2181961;186314;131;5.3;6;3.2;0;0;0;0;1;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Chastity Bites;2013;tt2145637;224446;478;4.8;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
Cheap Thrills;2013;tt2389182;221656;9527;6.8;111;3.7;3;15;8;1;0;0;8;3.2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;16;3.4;0;5;1;0;0;0;5;3.1;0;0;0;0;0;0;
Cheba Louisa;2013;tt2792348;204250;55;5.8;335;3.4;5;27;21;11;5;2;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;
Cheech & Chong's Animated Movie;2013;tt1340803;220570;556;4.6;1;3.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Chennai Express;2013;tt2112124;222532;29071;6.0;106;4.0;11;4;7;3;0;0;0;0;0;0;0;0;0;0;4;3.2;0;0;0;0;0;0;13;3.3;0;1;0;0;0;1;21;3.8;0;1;1;0;0;0;
Child of God;2013;tt1951095;197513;2180;5.5;0;0;0;0;0;0;0;0;5;3.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;3.1;0;1;0;1;0;0;4;3.0;0;0;1;0;0;0;
Chilling Visions: 5 Senses of Fear;2013;tt2425886;229042;779;4.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Chlorine;2013;tt1590764;193718;142;4.2;2;3.1;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
The Christmas Candle;2013;tt2739338;224777;674;5.5;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Olympus Has Fallen;2013;tt2302755;204923;167839;6.5;3759;3.5;59;159;208;116;52;41;151;3.4;2;6;10;8;2;0;407;4.1;5;19;18;6;3;2;199;3.5;5;4;8;4;5;1;64;3.6;2;2;3;2;1;0;
Cinco De Mayo;2013;tt2586394;207254;17;5.6;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
The Fifth Estate;2013;tt1837703;210472;22821;6.1;651;3.0;9;13;37;28;6;9;41;3.1;0;0;1;3;0;1;43;3.8;3;1;1;0;0;0;38;3.1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;
Krugovi;2013;tt1839522;217250;3102;7.9;32;3.8;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3.1;0;0;0;0;0;0;6;3.2;0;0;0;0;0;0;
Clara und das Geheimnis der Bären;2013;tt1951099;201321;102;6.1;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Closed Circuit;2013;tt2218003;206103;14362;6.2;262;3.1;1;6;10;17;2;0;0;0;0;0;0;0;0;0;19;3.4;0;0;0;0;0;0;12;3.0;0;0;1;0;0;0;8;3.0;0;1;0;1;0;0;
Pardé;2013;tt2626926;217463;496;6.9;0;0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Closer to the Moon;2013;tt2017486;196702;1234;7.9;1;3.1;0;0;0;0;0;0;1;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Fünf Freunde 2;2013;tt2324730;206012;121;5.4;11;2.6;0;0;0;0;1;1;3;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3.5;0;1;0;0;0;0;5;3.2;0;0;0;0;0;0;
The Numbers Station;2013;tt1659338;180586;13439;5.5;170;2.2;2;1;4;12;9;0;11;2.9;0;0;0;0;0;0;30;3.4;0;0;1;3;0;0;11;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Code Red;2013;tt2119404;225607;633;4.4;26;2.2;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Robosapien: Rebooted;2013;tt1037222;130375;775;4.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3.3;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Stop the Pounding Heart;2013;tt2855026;220810;400;7.1;23;2.9;3;1;1;2;0;2;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Coffee Town;2013;tt2234025;203743;3585;6.6;4;3.1;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;
Coherence;2013;tt2866360;224546;27037;7.1;134;3.6;1;10;1;4;4;0;27;3.2;0;2;2;0;0;1;0;0;0;0;0;0;0;0;15;3.3;0;2;1;0;0;0;13;3.1;1;1;2;1;0;0;
Coldwater;2013;tt2198956;56902;2009;6.4;981;4.0;13;46;37;13;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2.8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
Collider;2013;tt2185374;210479;52;4.6;4;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Collision;2013;tt1680123;204251;1104;5.7;386;2.4;7;21;23;24;25;7;4;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3.1;0;0;0;0;0;0;4;3.0;0;0;0;0;0;0;
The Colony;2013;tt1160996;203596;30128;5.3;556;2.2;1;6;39;45;17;7;10;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;2.7;0;1;3;2;0;0;13;2.9;0;1;0;0;0;0;
Friend Request;2013;tt2277308;227115;22;4.3;15;3.2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
A Common Man;2013;tt2104837;210348;1617;4.7;3;2.8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;3.0;0;1;1;0;0;0;10;2.6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;
Kuroyuri danchi;2013;tt2493466;217675;612;5.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Compulsion;2013;tt2381931;50740;1837;4.4;2;2.9;0;0;0;0;0;0;2;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2.8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Computer Chess;2013;tt2007360;218221;2933;6.3;49;2.6;0;0;1;1;1;2;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
The Congress;2013;tt1821641;141806;9137;6.6;797;3.6;19;44;44;27;8;5;14;3.4;1;0;1;0;0;0;23;3.5;4;2;0;0;0;0;30;3.4;1;1;1;0;0;0;6;3.0;0;1;0;0;1;0;
The Conjuring;2013;tt1457767;203607;233972;7.5;8386;4.2;299;630;289;111;44;27;229;4.2;10;11;9;2;0;0;2041;4.6;141;99;25;14;5;3;335;4.1;8;17;14;5;3;2;112;4.1;11;17;5;1;1;0;
Contracted;2013;tt2281159;224073;6847;5.2;55;3.1;1;9;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2.9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;
Cookie;2013;tt2063876;196581;111;6.1;516;3.1;6;29;24;21;10;8;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Grown Ups 2;2013;tt2191701;200730;88795;5.4;813;2.7;8;11;32;23;22;18;68;3.6;2;3;4;0;0;2;798;4.0;27;13;11;15;6;6;247;3.1;2;2;4;3;5;3;27;3.2;0;0;0;0;1;1;
Copperhead;2013;tt2404555;220025;572;5.4;1;2.9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Kokowääh 2;2013;tt2194599;201758;2071;5.5;15;3.3;0;0;0;2;0;0;5;3.2;0;0;0;0;0;0;5;3.2;1;0;0;0;0;0;152;3.4;2;2;4;1;4;0;5;3.2;0;0;0;0;0;0;
Cottage Country;2013;tt2072933;197896;2552;5.5;58;2.6;0;2;4;6;2;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
Counterpunch;2013;tt2051850;215872;517;5.0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
Austenland;2013;tt1985019;195747;11589;6.2;126;3.0;1;5;6;6;1;0;6;2.8;0;0;1;0;0;1;15;3.2;1;2;0;0;1;0;13;3.2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
A Strange Course of Events;2013;tt2901690;209781;35;5.7;22;3.2;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;
Crawlspace;2013;tt2141777;219121;390;4.8;223;2.1;2;7;14;25;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2.8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
Crazy Kind of Love;2013;tt1946310;220791;1069;5.8;3;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Cristo Rey;2013;tt3118706;225008;95;6.5;14;3.1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;
The Croods;2013;tt0481499;146916;124516;7.3;4758;4.2;141;311;156;34;8;8;151;3.8;2;6;4;0;1;0;969;4.5;42;31;18;4;1;0;162;4.1;5;5;2;0;0;0;56;4.0;1;6;2;0;0;0;
Crush;2013;tt2093977;216924;2886;5.7;32;2.6;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3.2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
Crystal Fairy & the Magical Cactus and 2012;2013;tt2332579;217256;5407;5.8;19;2.9;0;0;0;1;0;1;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Cupcakes;2013;tt1935742;227394;251;6.2;51;3.2;0;2;4;3;1;0;0;0;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Da geht noch was!;2013;tt2517558;214413;552;6.3;4;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;3.7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
Dallas Buyers Club;2013;tt0790636;137097;256242;8.0;7278;4.4;145;425;144;25;6;4;141;4.0;1;4;3;1;0;0;802;4.6;22;44;10;1;0;0;205;4.1;1;12;4;0;0;0;56;3.7;1;9;4;1;0;0;
Saving Mr. Banks;2013;tt2140373;204100;95848;7.6;3125;4.3;116;203;102;31;2;2;80;3.7;1;9;5;2;0;0;129;4.1;7;8;5;2;0;0;76;3.7;1;1;4;0;1;0;24;3.6;0;3;1;2;0;0;
Dark Skies;2013;tt2387433;206920;48586;6.3;2050;3.2;15;96;143;89;35;19;13;3.0;0;0;0;1;0;0;181;3.8;9;9;8;6;0;2;19;3.4;1;4;0;1;0;0;31;3.6;1;2;1;0;0;0;
